,ID,platform_type,time,latitude,longitude,sst,hPa,vn,ve
0,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T01:00:00Z,-38.8356,144.7162,14.4,1008.4,,
1,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T02:00:00Z,-38.8422,144.727,14.39,1007.4,,
2,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T03:00:00Z,-38.8476,144.736,14.36,1006.4,,
3,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T04:00:00Z,-38.852,144.7424,14.36,1005.3,,
4,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T05:00:00Z,-38.8556,144.7454,14.36,1004.8,,
5,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T06:00:00Z,-38.8596,144.744,14.36,1004.9,,
6,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T07:00:00Z,-38.8636,144.741,14.37,1004.3,,
7,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T08:00:00Z,-38.8684,144.739,14.39,1004.7,,
8,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T09:00:00Z,-38.8738,144.7386,14.38,1004.8,,
9,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T10:00:00Z,-38.879,144.7404,14.39,1005.0,,
10,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T11:00:00Z,-38.8842,144.7454,14.4,1004.9,,
11,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T12:00:00Z,-38.8888,144.7548,14.42,1004.8,,
12,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T13:00:00Z,-38.8938,144.766,14.41,1004.5,,
13,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T14:00:00Z,-38.8988,144.7764,14.41,1004.5,,
14,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T15:00:00Z,-38.903,144.7838,14.4,1004.1,,
15,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T16:00:00Z,-38.9062,144.7896,14.39,1003.9,,
16,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T17:00:00Z,-38.9098,144.7916,14.38,1003.9,,
17,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T18:00:00Z,-38.9138,144.7908,14.38,1003.8,,
18,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T19:00:00Z,-38.918,144.787,14.37,1004.0,,
19,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T20:00:00Z,-38.9218,144.7842,14.36,1004.4,,
20,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T21:00:00Z,-38.924,144.7844,14.36,1005.4,,
21,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T22:00:00Z,-38.9232,144.7896,14.34,1005.8,,
22,1601655,DRIFTING BUOYS (GENERIC),2023-07-06T23:00:00Z,-38.9222,144.8006,14.33,1007.0,,
23,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T00:00:00Z,-38.9212,144.8154,14.33,1008.0,,
24,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T01:00:00Z,-38.9212,144.8348,14.32,1007.7,,
25,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T02:00:00Z,-38.921,144.8558,14.32,1007.5,,
26,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T03:00:00Z,-38.921,144.876,14.3,1006.8,,
27,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T04:00:00Z,-38.9204,144.8946,14.29,1006.7,,
28,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T05:00:00Z,-38.9198,144.911,14.29,1006.5,,
29,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T06:00:00Z,-38.9198,144.9244,14.27,1006.2,,
30,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T07:00:00Z,-38.9216,144.9358,14.24,1006.1,,
31,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T08:00:00Z,-38.9242,144.9456,14.2,1006.4,,
32,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T09:00:00Z,-38.9276,144.9548,14.17,1006.4,,
33,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T10:00:00Z,-38.9314,144.9652,14.14,1006.0,,
34,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T11:00:00Z,-38.9354,144.9794,14.11,1005.5,,
35,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T12:00:00Z,-38.9404,144.9964,14.04,1004.8,,
36,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T13:00:00Z,-38.947,145.0158,13.96,1004.1,,
37,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T14:00:00Z,-38.9546,145.037,13.88,1003.0,,
38,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T15:00:00Z,-38.9618,145.0562,13.81,1001.8,,
39,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T16:00:00Z,-38.9694,145.0732,13.78,1000.7,,
40,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T17:00:00Z,-38.9772,145.0858,13.77,1000.0,,
41,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T18:00:00Z,-38.9844,145.095,13.79,999.4,,
42,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T19:00:00Z,-38.993,145.1044,13.79,999.0,,
43,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T20:00:00Z,-39.0018,145.112,13.76,998.8,,
44,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T21:00:00Z,-39.0106,145.1206,13.74,999.0,,
45,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T22:00:00Z,-39.0176,145.1326,13.71,999.6,,
46,1601655,DRIFTING BUOYS (GENERIC),2023-07-07T23:00:00Z,-39.0246,145.1488,13.67,1000.0,,
47,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T00:00:00Z,-39.0292,145.1696,13.64,1000.6,,
48,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T01:00:00Z,-39.035,145.1948,13.61,1000.7,,
49,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T02:00:00Z,-39.0406,145.2232,13.6,1000.6,,
50,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T03:00:00Z,-39.0464,145.2532,13.6,1000.9,,
51,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T04:00:00Z,-39.0516,145.2828,13.59,1000.4,,
52,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T05:00:00Z,-39.056,145.3144,13.58,1000.8,,
53,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T06:00:00Z,-39.06,145.3462,13.58,1001.2,,
54,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T07:00:00Z,-39.0676,145.3772,13.61,1002.1,,
55,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T08:00:00Z,-39.0744,145.4072,13.63,1002.7,,
56,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T09:00:00Z,-39.0796,145.4342,13.66,1003.6,,
57,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T10:00:00Z,-39.0836,145.461,13.9,1004.2,,
58,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T11:00:00Z,-39.0874,145.4892,13.91,1004.7,,
59,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T12:00:00Z,-39.0902,145.5168,13.88,1005.5,,
60,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T13:00:00Z,-39.0944,145.5446,13.84,1005.4,,
61,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T14:00:00Z,-39.101,145.5756,13.85,1005.4,,
62,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T15:00:00Z,-39.1114,145.6054,13.86,1004.6,,
63,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T16:00:00Z,-39.1208,145.6352,14.02,1004.2,,
64,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T17:00:00Z,-39.127,145.6646,14.07,1004.7,,
65,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T18:00:00Z,-39.131,145.6954,14.04,1004.9,,
66,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T19:00:00Z,-39.137,145.726,14.05,1005.6,,
67,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T20:00:00Z,-39.1436,145.755,14.07,1006.6,,
68,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T21:00:00Z,-39.1508,145.7828,14.06,1007.7,,
69,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T22:00:00Z,-39.155,145.8106,14.06,1008.3,,
70,1601655,DRIFTING BUOYS (GENERIC),2023-07-08T23:00:00Z,-39.1592,145.8354,14.03,1009.8,,
71,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T00:00:00Z,-39.163,145.8596,14.0,1010.8,,
72,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T01:00:00Z,-39.1674,145.8838,13.99,1011.3,,
73,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T02:00:00Z,-39.173,145.909,13.98,1011.4,,
74,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T03:00:00Z,-39.1802,145.9368,13.96,1011.2,,
75,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T04:00:00Z,-39.1874,145.9652,13.96,1011.3,,
76,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T05:00:00Z,-39.1962,145.9942,13.95,1011.3,,
77,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T06:00:00Z,-39.204,146.025,13.94,1011.4,,
78,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T07:00:00Z,-39.212,146.0554,13.92,1012.1,,
79,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T08:00:00Z,-39.221,146.0866,13.91,1012.2,,
80,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T09:00:00Z,-39.2294,146.1192,13.89,1013.1,,
81,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T10:00:00Z,-39.2376,146.1522,13.87,1013.6,,
82,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T11:00:00Z,-39.2458,146.1834,13.85,1014.4,,
83,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T13:00:00Z,-39.2596,146.238,13.8,1014.4,,
84,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T14:00:00Z,-39.265,146.2604,13.79,1014.5,,
85,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T15:00:00Z,-39.2716,146.283,13.77,1014.4,,
86,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T16:00:00Z,-39.2794,146.3058,13.76,1014.7,,
87,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T17:00:00Z,-39.2866,146.3288,13.72,1014.6,,
88,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T18:00:00Z,-39.2934,146.352,13.7,1014.7,,
89,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T19:00:00Z,-39.3008,146.3766,13.68,1014.7,,
90,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T20:00:00Z,-39.3074,146.4046,13.66,1015.0,,
91,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T21:00:00Z,-39.3122,146.4374,13.65,1015.1,,
92,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T22:00:00Z,-39.3144,146.473,13.64,1015.9,,
93,1601655,DRIFTING BUOYS (GENERIC),2023-07-09T23:00:00Z,-39.314,146.5072,13.62,1016.6,,
94,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T00:00:00Z,-39.3132,146.5376,13.6,1017.3,,
95,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T01:00:00Z,-39.313,146.564,13.6,1017.3,,
96,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T03:00:00Z,-39.319,146.6026,13.7,1016.4,,
97,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T04:00:00Z,-39.326,146.6182,13.72,1015.8,,
98,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T05:00:00Z,-39.3336,146.635,13.75,1015.3,,
99,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T06:00:00Z,-39.3412,146.6524,13.76,1015.5,,
100,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T07:00:00Z,-39.3456,146.6708,13.81,1015.6,,
101,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T08:00:00Z,-39.348,146.692,13.85,1015.8,,
102,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T09:00:00Z,-39.348,146.72,13.85,1015.9,,
103,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T10:00:00Z,-39.3444,146.7512,13.87,1015.8,,
104,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T11:00:00Z,-39.3376,146.7846,13.92,1015.9,,
105,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T12:00:00Z,-39.3308,146.8162,13.92,1015.4,,
106,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T13:00:00Z,-39.3262,146.8422,13.93,1015.2,,
107,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T14:00:00Z,-39.3242,146.8624,13.88,1015.8,,
108,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T15:00:00Z,-39.3234,146.879,13.83,1016.3,,
109,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T16:00:00Z,-39.3244,146.8916,13.8,1016.6,,
110,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T17:00:00Z,-39.3254,146.901,13.81,1016.8,,
111,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T18:00:00Z,-39.3278,146.9102,13.82,1017.1,,
112,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T19:00:00Z,-39.3272,146.9234,13.83,1017.0,,
113,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T20:00:00Z,-39.323,146.9402,13.83,1017.6,,
114,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T21:00:00Z,-39.3144,146.9622,13.83,1019.0,,
115,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T22:00:00Z,-39.302,146.9904,13.83,1019.4,,
116,1601655,DRIFTING BUOYS (GENERIC),2023-07-10T23:00:00Z,-39.2866,147.0216,13.83,1020.3,,
117,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T00:00:00Z,-39.2678,147.0552,13.81,1020.6,,
118,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T01:00:00Z,-39.2464,147.0832,13.79,1021.9,,
119,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T02:00:00Z,-39.2258,147.1048,13.75,1022.3,,
120,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T03:00:00Z,-39.21,147.1172,13.73,1022.4,,
121,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T05:00:00Z,-39.1928,147.1228,13.72,1022.9,,
122,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T06:00:00Z,-39.189,147.121,13.73,1023.3,,
123,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T07:00:00Z,-39.1862,147.1232,13.71,1023.9,,
124,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T08:00:00Z,-39.1804,147.1294,13.73,1024.2,,
125,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T09:00:00Z,-39.1722,147.1402,13.74,1024.8,,
126,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T10:00:00Z,-39.1596,147.157,13.74,1025.3,,
127,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T11:00:00Z,-39.1434,147.1774,13.73,1025.5,,
128,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T12:00:00Z,-39.1262,147.1972,13.73,1025.7,,
129,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T13:00:00Z,-39.1108,147.2144,13.73,1025.6,,
130,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T14:00:00Z,-39.0982,147.2246,13.74,1025.7,,
131,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T15:00:00Z,-39.0908,147.2268,13.73,1025.4,,
132,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T16:00:00Z,-39.0886,147.221,13.74,1025.4,,
133,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T17:00:00Z,-39.092,147.209,13.74,1025.0,,
134,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T18:00:00Z,-39.0992,147.195,13.74,1025.2,,
135,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T19:00:00Z,-39.1076,147.1828,13.76,1025.0,,
136,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T20:00:00Z,-39.1148,147.1768,13.75,1025.5,,
137,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T21:00:00Z,-39.1178,147.1788,13.76,1025.6,,
138,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T22:00:00Z,-39.1166,147.1886,13.75,1025.6,,
139,1601655,DRIFTING BUOYS (GENERIC),2023-07-11T23:00:00Z,-39.111,147.2038,13.75,1025.7,,
140,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T00:00:00Z,-39.1014,147.2232,13.76,1025.9,,
141,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T01:00:00Z,-39.0892,147.2446,13.77,1026.1,,
142,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T02:00:00Z,-39.0762,147.2632,13.78,1025.8,,
143,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T03:00:00Z,-39.0652,147.2744,13.79,1025.2,,
144,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T04:00:00Z,-39.0576,147.28,13.78,1024.5,,
145,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T05:00:00Z,-39.0532,147.2826,13.78,1024.5,,
146,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T06:00:00Z,-39.0526,147.282,13.78,1024.3,,
147,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T07:00:00Z,-39.0532,147.2806,13.77,1024.1,,
148,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T08:00:00Z,-39.0544,147.281,13.78,1024.3,,
149,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T09:00:00Z,-39.0536,147.2864,13.78,1024.4,,
150,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T10:00:00Z,-39.0498,147.2988,13.78,1024.4,,
151,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T11:00:00Z,-39.0424,147.3166,13.78,1024.6,,
152,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T12:00:00Z,-39.0308,147.3388,13.8,1024.7,,
153,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T13:00:00Z,-39.018,147.3624,13.78,1024.5,,
154,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T14:00:00Z,-39.0054,147.382,13.8,1024.5,,
155,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T15:00:00Z,-38.9952,147.3954,13.8,1024.2,,
156,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T16:00:00Z,-38.9888,147.4004,13.78,1023.7,,
157,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T17:00:00Z,-38.9874,147.3974,13.78,1023.4,,
158,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T18:00:00Z,-38.991,147.3884,13.77,1023.0,,
159,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T19:00:00Z,-38.998,147.3772,13.78,1022.5,,
160,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T20:00:00Z,-39.0058,147.3688,13.78,1022.5,,
161,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T21:00:00Z,-39.0116,147.3656,13.76,1023.1,,
162,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T22:00:00Z,-39.0134,147.3702,13.77,1023.4,,
163,1601655,DRIFTING BUOYS (GENERIC),2023-07-12T23:00:00Z,-39.0114,147.383,13.76,1023.7,,
164,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T00:00:00Z,-39.0038,147.4024,13.77,1024.0,,
165,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T01:00:00Z,-38.9914,147.4248,13.76,1023.3,,
166,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T02:00:00Z,-38.9764,147.4472,13.77,1022.8,,
167,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T03:00:00Z,-38.9616,147.466,13.76,1021.8,,
168,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T04:00:00Z,-38.9498,147.4782,13.75,1020.8,,
169,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T05:00:00Z,-38.9416,147.4832,13.74,1021.1,,
170,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T06:00:00Z,-38.9366,147.4818,13.72,1020.3,,
171,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T07:00:00Z,-38.9348,147.477,13.71,1020.1,,
172,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T08:00:00Z,-38.935,147.4718,13.69,1020.1,,
173,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T09:00:00Z,-38.9348,147.4682,13.7,1019.7,,
174,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T10:00:00Z,-38.9332,147.4694,13.69,1019.6,,
175,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T11:00:00Z,-38.929,147.478,13.68,1019.5,,
176,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T12:00:00Z,-38.921,147.4914,13.68,1019.6,,
177,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T13:00:00Z,-38.9102,147.5096,13.66,1019.2,,
178,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T14:00:00Z,-38.8974,147.528,13.65,1018.8,,
179,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T15:00:00Z,-38.8838,147.5436,13.64,1018.9,,
180,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T16:00:00Z,-38.8736,147.5544,13.62,1018.3,,
181,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T17:00:00Z,-38.8682,147.5588,13.58,1017.6,,
182,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T18:00:00Z,-38.8672,147.5558,13.56,1016.8,,
183,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T19:00:00Z,-38.869,147.5486,13.55,1017.1,,
184,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T20:00:00Z,-38.8728,147.54,13.55,1017.4,,
185,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T21:00:00Z,-38.878,147.533,13.55,1017.4,,
186,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T22:00:00Z,-38.882,147.5302,13.55,1018.2,,
187,1601655,DRIFTING BUOYS (GENERIC),2023-07-13T23:00:00Z,-38.882,147.5336,13.56,1018.4,,
188,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T00:00:00Z,-38.8782,147.5442,13.58,1018.0,,
189,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T01:00:00Z,-38.871,147.561,13.59,1018.0,,
190,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T02:00:00Z,-38.8594,147.5828,13.59,1017.2,,
191,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T03:00:00Z,-38.8454,147.6056,13.61,1016.3,,
192,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T04:00:00Z,-38.83,147.6246,13.61,1015.8,,
193,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T05:00:00Z,-38.8156,147.6362,13.6,1015.1,,
194,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T06:00:00Z,-38.8046,147.6398,13.58,1014.6,,
195,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T07:00:00Z,-38.7978,147.6376,13.58,1014.6,,
196,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T08:00:00Z,-38.7938,147.6338,13.57,1015.0,,
197,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T09:00:00Z,-38.7916,147.6314,13.58,1015.2,,
198,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T10:00:00Z,-38.79,147.6316,13.57,1015.1,,
199,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T11:00:00Z,-38.7876,147.6382,13.58,1014.8,,
200,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T12:00:00Z,-38.7826,147.651,13.57,1014.8,,
201,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T13:00:00Z,-38.7752,147.6672,13.57,1014.3,,
202,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T14:00:00Z,-38.766,147.6872,13.57,1014.2,,
203,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T15:00:00Z,-38.7546,147.707,13.56,1014.2,,
204,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T16:00:00Z,-38.743,147.7244,13.56,1013.9,,
205,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T17:00:00Z,-38.7324,147.7366,13.56,1013.5,,
206,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T18:00:00Z,-38.7252,147.742,13.55,1013.0,,
207,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T19:00:00Z,-38.7224,147.742,13.55,1012.8,,
208,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T20:00:00Z,-38.7226,147.7368,13.56,1012.9,,
209,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T21:00:00Z,-38.7262,147.7304,13.55,1013.2,,
210,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T22:00:00Z,-38.7316,147.7266,13.55,1014.0,,
211,1601655,DRIFTING BUOYS (GENERIC),2023-07-14T23:00:00Z,-38.7362,147.7276,13.54,1014.7,,
212,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T00:00:00Z,-38.7384,147.7344,13.56,1015.4,,
213,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T01:00:00Z,-38.738,147.7478,13.55,1016.0,,
214,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T02:00:00Z,-38.7314,147.7706,13.54,1016.1,,
215,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T03:00:00Z,-38.7192,147.7954,13.54,1016.3,,
216,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T04:00:00Z,-38.7056,147.82,13.55,1016.7,,
217,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T05:00:00Z,-38.6912,147.8414,13.56,1017.1,,
218,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T06:00:00Z,-38.677,147.8586,13.55,1017.3,,
219,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T07:00:00Z,-38.6648,147.8696,13.55,1017.9,,
220,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T08:00:00Z,-38.6538,147.876,13.54,1018.8,,
221,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T09:00:00Z,-38.6462,147.879,13.54,1019.5,,
222,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T10:00:00Z,-38.6408,147.8822,13.54,1020.6,,
223,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T11:00:00Z,-38.6362,147.8882,13.52,1021.5,,
224,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T13:00:00Z,-38.6268,147.912,13.5,1022.6,,
225,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T14:00:00Z,-38.6198,147.9302,13.48,1022.8,,
226,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T15:00:00Z,-38.6114,147.9502,13.46,1022.9,,
227,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T16:00:00Z,-38.6018,147.97,13.46,1023.7,,
228,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T17:00:00Z,-38.5922,147.9868,13.43,1023.8,,
229,1601655,DRIFTING BUOYS (GENERIC),2023-07-15T18:00:00Z,-38.5824,147.9974,13.41,1024.1,,
